#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000566870.1	133	0.42564	6.20745849609	1	0.884525	coding
ENST00000563962.6	77	0.28584	8.58856201172	1	0.0422916	noncoding
ENST00000566507.2	70	0.3218	5.74176025391	1	0.0547754	noncoding
ENST00000563176.3	70	0.41443	5.74176025391	1	0.1244	noncoding
ENST00000569920.1	70	0.40544	5.74176025391	1	0.113837	noncoding
ENST00000686453.1	59	0.40947	12.1513061523	1	0.0534452	noncoding
ENST00000564775.4	18	0.39822	7.99884033203	1	0.00424956	noncoding
ENST00000662983.2	116	0.46046	12.3391723633	1	0.653698	coding
ENST00000568500.1	224	0.34063	12.3037719727	1	0.71152	coding
ENST00000570025.1	59	0.37769	5.75238037109	1	0.0447745	noncoding
ENST00000663816.1	59	0.38483	5.75238037109	1	0.0481536	noncoding
ENST00000564901.1	59	0.28658	5.75238037109	1	0.0366341	noncoding
ENST00000662645.2	59	0.34295	5.75238037109	1	0.0335598	noncoding
ENST00000565573.2	103	0.34371	9.34356689453	1	0.168026	noncoding
ENST00000658747.1	59	0.37425	5.75238037109	1	0.0432707	noncoding
ENST00000279804.3	202	0.41623	9.17572021484	1	0.99261	coding
ENST00000395019.3	201	0.41565	9.49542236328	1	0.991136	coding
ENST00000563599.5	179	0.46289	8.90875244141	-1	0.224761	noncoding
ENST00000569239.5	151	0.31929	8.48675537109	1	0.520048	coding
ENST00000219097.7	253	0.41007	8.91107177734	1	0.999476	coding
ENST00000563306.5	150	0.42972	8.89947509766	1	0.922498	coding
ENST00000568364.6	168	0.32723	8.09771728516	1	0.754136	coding
ENST00000575571.5	93	0.41008	7.80792236328	1	0.254941	noncoding
ENST00000567000.2	109	0.34895	9.34381103516	1	0.220232	noncoding
ENST00000561648.5	1285	0.40954	6.42559814453	1	1	coding
ENST00000563137.7	1293	0.41067	6.49517822266	1	1	coding
ENST00000562871.5	1225	0.46748	6.74066162109	1	1	coding
ENST00000535559.5	1168	0.46184	7.26129150391	1	1	coding
ENST00000567169.5	1168	0.46601	7.26129150391	1	1	coding
ENST00000562520.1	1225	0.43618	6.74066162109	1	1	coding
ENST00000568094.2	48	0.46534	4.74932861328	1	0.0620335	noncoding
ENST00000569842.5	881	0.47392	5.48309326172	1	1	coding
ENST00000569863.5	125	0.48028	4.48260498047	-1	0.128987	noncoding
ENST00000568656.5	178	0.43397	4.64898681641	-1	0.204967	noncoding
ENST00000564887.5	697	0.46291	5.81683349609	1	1	coding
ENST00000563437.1	164	0.36523	6.88458251953	-1	0.121801	noncoding
ENST00000563405.1	79	0.47438	9.15545654297	1	0.33217	noncoding
ENST00000563486.1	138	0.41772	6.10638427734	1	0.907912	coding
ENST00000569322.1	34	0.47864	3.79937744141	-1	0.0321947	noncoding
ENST00000564278.1	124	0.46356	9.84027099609	1	0.86	coding
ENST00000563465.1	68	0.44761	11.2321166992	1	0.18563	noncoding
ENST00000426538.6	256	0.38418	5.13580322266	1	0.999943	coding
ENST00000328514.11	139	0.31649	4.87091064453	1	0.801852	coding
ENST00000318129.6	217	0.36009	5.21063232422	1	0.998561	coding
ENST00000563969.5	999	0.3654	6.12103271484	1	1	coding
ENST00000565899.1	110	0.42066	7.81146240234	1	0.521913	coding
ENST00000562744.1	64	0.37074	4.62677001953	-1	0.0238958	noncoding
ENST00000427155.6	1192	0.46001	5.42889404297	1	1	coding
ENST00000379344.8	1192	0.45289	5.42889404297	1	1	coding
ENST00000568621.1	36	0.37399	4.18438720703	-1	0.0139303	noncoding
ENST00000450733.5	1111	0.45492	5.67022705078	1	1	coding
ENST00000567938.1	77	0.43587	4.44891357422	-1	0.0403472	noncoding
ENST00000393966.1	194	0.45209	4.17828369141	1	0.999617	coding
ENST00000562289.1	171	0.31469	4.62908935547	1	0.965379	coding
ENST00000569875.5	124	0.47275	4.56390380859	1	0.92935	coding
ENST00000567136.1	64	0.36055	9.21258544922	1	0.0425486	noncoding
ENST00000565726.3	483	0.42223	9.61700439453	1	1	coding
ENST00000348579.6	486	0.3659	10.3532104492	1	0.999999	coding
ENST00000562122.1	78	0.42015	9.34185791016	-1	0.0889515	noncoding
ENST00000567311.1	80	0.34611	4.74993896484	1	0.166573	noncoding
ENST00000568650.1	91	0.3333	9.65289306641	1	0.0984433	noncoding
ENST00000378611.8	389	0.39542	8.98846435547	1	0.999999	coding
ENST00000299578.10	396	0.41707	8.79010009766	1	1	coding
ENST00000444657.3	0	0.34773	0.0	-1	1.12897e-06	noncoding
ENST00000638948.1	31	0.45112	8.36541748047	1	0.0154111	noncoding
ENST00000564536.2	182	0.41342	6.72259521484	1	0.990397	coding
ENST00000640370.1	396	0.35244	8.79010009766	1	0.999993	coding
ENST00000538274.6	402	0.34942	5.06695556641	1	1	coding
ENST00000567328.6	302	0.45695	4.81402587891	1	1	coding
ENST00000562388.1	65	0.36735	9.21258544922	1	0.047325	noncoding
ENST00000602282.4	81	0.3344	9.49310302734	1	0.0688479	noncoding
ENST00000685186.1	145	0.36515	9.77874755859	1	0.634177	coding
ENST00000571360.5	128	0.43492	5.85211181641	-1	0.0764591	noncoding
ENST00000254722.9	419	0.45171	5.97076416016	1	1	coding
ENST00000571870.5	50	0.45096	9.00164794922	1	0.0561467	noncoding
ENST00000572048.1	99	0.43863	8.78717041016	-1	0.0859686	noncoding
ENST00000573763.1	138	0.41693	5.86859130859	-1	0.082459	noncoding
ENST00000572517.1	164	0.48574	5.47076416016	1	0.990306	coding
ENST00000399759.7	840	0.46355	6.89971923828	1	1	coding
ENST00000571088.5	840	0.46575	6.89971923828	1	1	coding
ENST00000572705.2	840	0.45303	6.89971923828	1	1	coding
ENST00000650505.1	522	0.38378	6.11566162109	1	1	coding
ENST00000399756.8	840	0.46105	6.89971923828	1	1	coding
ENST00000570742.1	116	0.40112	6.70269775391	-1	0.0629501	noncoding
ENST00000520221.5	196	0.44057	8.92547607422	-1	0.239787	noncoding
ENST00000522798.5	148	0.43146	8.66473388672	-1	0.138198	noncoding
ENST00000522301.5	221	0.4657	9.21356201172	-1	0.351712	noncoding
ENST00000521811.5	148	0.45372	8.66473388672	-1	0.146625	noncoding
ENST00000323997.10	435	0.43311	7.58306884766	1	1	coding
ENST00000519834.5	183	0.47999	9.51666259766	1	0.99618	coding
ENST00000522249.5	154	0.44307	8.66473388672	-1	0.15156	noncoding
ENST00000521659.5	216	0.48439	5.96588134766	1	0.999651	coding
ENST00000519584.5	392	0.44134	8.07806396484	1	1	coding
ENST00000519602.6	435	0.43674	7.58306884766	1	1	coding
ENST00000522425.5	68	0.44692	9.44232177734	1	0.150701	noncoding
ENST00000522954.1	85	0.35513	9.65985107422	1	0.100321	noncoding
ENST00000576988.1	125	0.4597	4.74359130859	-1	0.105567	noncoding
ENST00000576570.5	75	0.36084	6.48358154297	1	0.0732092	noncoding
ENST00000573759.1	206	0.40456	5.50494384766	1	0.998894	coding
ENST00000611091.5	206	0.3734	5.50494384766	1	0.9975	coding
ENST00000574186.1	19	0.43544	9.69390869141	1	0.0109774	noncoding
ENST00000381165.3	206	0.37253	5.50494384766	1	0.997438	coding
ENST00000570547.5	230	0.4381	5.21929931641	1	0.999907	coding
ENST00000572262.5	291	0.44186	5.67547607422	1	0.999998	coding
ENST00000574539.5	236	0.45196	5.22918701172	1	0.999945	coding
ENST00000575314.5	345	0.47314	5.79876708984	1	1	coding
ENST00000575729.5	93	0.45246	4.54168701172	-1	0.0607449	noncoding
ENST00000340624.9	345	0.43874	5.79876708984	1	1	coding
ENST00000441599.6	288	0.44397	5.79205322266	1	0.999997	coding
ENST00000380450.9	403	0.45723	6.22454833984	1	1	coding
ENST00000570353.5	287	0.37902	8.60577392578	1	0.999752	coding
ENST00000571153.5	182	0.45158	4.99346923828	1	0.998225	coding
ENST00000576152.1	176	0.44251	4.97821044922	1	0.99722	coding
ENST00000576830.5	230	0.47775	5.21929931641	1	0.999914	coding
ENST00000576747.1	42	0.35461	11.0001831055	1	0.0229407	noncoding
ENST00000472570.2	28	0.3295	5.69781494141	1	0.006106	noncoding
ENST00000476243.5	176	0.38311	10.0719604492	1	0.909939	coding
ENST00000299736.5	273	0.40132	9.77947998047	1	0.999541	coding
ENST00000482983.1	40	0.34161	9.05633544922	1	0.0130053	noncoding
ENST00000631687.2	47	0.39192	11.7002563477	1	0.0329806	noncoding
ENST00000582062.1	76	0.3564	6.70098876953	1	0.0702009	noncoding
ENST00000395825.4	762	0.32293	8.86419677734	1	1	coding
ENST00000395824.5	762	0.41745	8.86419677734	1	1	coding
ENST00000498796.1	118	0.4329	4.83782958984	-1	0.0741911	noncoding
ENST00000578303.1	37	0.36992	10.6399536133	1	0.0194809	noncoding
ENST00000448349.2	57	0.37169	10.2755737305	-1	0.137992	noncoding
ENST00000461555.1	117	0.4087	12.0507202148	1	0.372005	noncoding
ENST00000585482.6	725	0.36242	6.13702392578	1	1	coding
ENST00000585453.5	269	0.44036	6.50469970703	1	0.999981	coding
ENST00000578128.5	181	0.46328	5.46343994141	1	0.997405	coding
ENST00000577870.2	157	0.45558	4.79498291016	-1	0.170894	noncoding
ENST00000580711.1	126	0.44438	6.12567138672	-1	0.0758775	noncoding
ENST00000621914.4	938	0.4355	5.22113037109	1	1	coding
ENST00000610402.5	952	0.4355	5.19036865234	1	1	coding
ENST00000614600.4	677	0.44199	4.98736572266	-1	0.999507	coding
ENST00000587805.1	87	0.44624	9.39520263672	1	0.334207	noncoding
ENST00000611212.1	162	0.47867	4.78228759766	1	0.993044	coding
ENST00000649858.3	479	0.46735	5.00457763672	1	1	coding
ENST00000685092.1	443	0.45958	4.97320556641	1	1	coding
ENST00000692748.1	410	0.45345	4.93121337891	1	1	coding
ENST00000685611.1	164	0.44085	5.69940185547	1	0.989355	coding
ENST00000701223.1	445	0.48563	4.96783447266	1	1	coding
ENST00000685084.1	469	0.46457	5.05023193359	1	1	coding
ENST00000702212.1	296	0.43977	4.95208740234	1	0.999999	coding
ENST00000684912.1	187	0.4049	5.44085693359	1	0.996465	coding
ENST00000620148.2	296	0.45373	4.95208740234	1	0.999999	coding
ENST00000456989.6	512	0.41872	6.58831787109	1	1	coding
ENST00000264644.10	457	0.45562	6.26934814453	1	1	coding
ENST00000538884.1	89	0.38389	9.53973388672	1	0.164561	noncoding
ENST00000620260.6	663	0.44566	5.88446044922	1	1	coding
ENST00000541245.1	62	0.46027	5.37506103516	-1	0.0297344	noncoding
ENST00000538981.1	101	0.48074	5.77520751953	-1	0.0579467	noncoding
ENST00000545893.5	393	0.46358	7.60162353516	1	1	coding
ENST00000469209.1	168	0.44936	5.18560791016	1	0.994637	coding
ENST00000496032.1	85	0.4436	10.0444946289	1	0.322397	noncoding
ENST00000225916.10	838	0.48666	9.17620849609	1	1	coding
ENST00000465682.5	477	0.43983	9.00238037109	1	1	coding
ENST00000586972.1	119	0.35154	8.60711669922	1	0.325808	noncoding
ENST00000588759.1	65	0.44242	6.90057373047	1	0.0882475	noncoding
ENST00000592310.1	74	0.39368	7.86676025391	1	0.0844764	noncoding
ENST00000585811.1	90	0.44666	6.96331787109	-1	0.0458603	noncoding
ENST00000585909.1	98	0.41016	11.2713012695	-1	0.187502	noncoding
ENST00000421097.6	565	0.45127	6.50897216797	1	1	coding
ENST00000591779.5	115	0.48725	6.28009033203	-1	0.0694164	noncoding
ENST00000393818.3	565	0.44426	6.50897216797	1	1	coding
ENST00000591753.1	360	0.42643	8.31365966797	1	1	coding
ENST00000591583.1	82	0.39058	6.70489501953	-1	0.0422216	noncoding
ENST00000398393.5	611	0.46087	6.33819580078	1	1	coding
ENST00000398389.9	586	0.46301	6.33612060547	1	1	coding
ENST00000496503.5	316	0.47573	6.14971923828	1	1	coding
ENST00000486600.1	62	0.43768	11.044128418	1	0.122548	noncoding
ENST00000466083.5	107	0.45163	9.38531494141	-1	0.118439	noncoding
ENST00000589375.5	318	0.45742	6.03656005859	1	1	coding
ENST00000480958.1	290	0.45708	5.87518310547	1	0.999998	coding
ENST00000377184.7	570	0.41253	5.75872802734	1	1	coding
ENST00000269095.9	553	0.41253	6.07586669922	1	1	coding
ENST00000612133.4	553	0.39527	6.07586669922	1	1	coding
ENST00000461854.5	577	0.4459	6.27996826172	1	1	coding
ENST00000520305.5	414	0.47244	8.74884033203	1	1	coding
ENST00000523501.5	542	0.45114	6.17156982422	1	1	coding
ENST00000523220.5	189	0.44392	4.84295654297	-1	0.247899	noncoding
ENST00000520241.5	143	0.43126	4.48956298828	-1	0.120508	noncoding
ENST00000678763.1	116	0.34779	4.90667724609	1	0.612279	coding
ENST00000678568.1	419	0.377	5.99578857422	1	1	coding
ENST00000313863.11	457	0.39188	5.79766845703	1	1	coding
ENST00000393119.7	560	0.44722	6.03521728516	1	1	coding
ENST00000675753.2	417	0.44722	6.65960693359	1	1	coding
ENST00000678463.1	562	0.42295	5.70965576172	1	1	coding
ENST00000677416.1	471	0.37181	5.63385009766	1	1	coding
ENST00000677709.1	471	0.36933	5.63385009766	1	1	coding
ENST00000678011.1	444	0.34807	5.85723876953	1	1	coding
ENST00000393120.6	357	0.4421	6.15521240234	1	1	coding
ENST00000580127.6	433	0.45437	5.48248291016	1	1	coding
ENST00000577824.5	200	0.38485	6.44403076172	1	0.994544	coding
ENST00000585134.2	471	0.45437	5.63385009766	1	1	coding
ENST00000579358.1	23	0.38043	5.38043212891	1	0.00596565	noncoding
ENST00000581761.6	344	0.481	5.78411865234	1	1	coding
ENST00000677076.1	176	0.34358	7.73016357422	1	0.886938	coding
ENST00000677791.1	43	0.45291	11.5310668945	-1	0.151884	noncoding
ENST00000581180.2	155	0.30804	5.11151123047	1	0.877745	coding
ENST00000303375.10	1480	0.40623	5.54437255859	1	1	coding
ENST00000583597.5	551	0.40599	5.49151611328	1	1	coding
ENST00000446119.2	346	0.32441	8.32965087891	1	0.999814	coding
ENST00000680433.1	906	0.35173	5.94427490234	1	1	coding
ENST00000433197.4	978	0.40984	5.97760009766	1	1	coding
ENST00000680625.1	861	0.40174	6.01080322266	1	1	coding
ENST00000606895.2	134	0.27251	11.9081420898	1	0.113864	noncoding
ENST00000691709.2	102	0.34	8.88836669922	1	0.155406	noncoding
ENST00000693419.2	120	0.35674	7.86553955078	1	0.380028	noncoding
ENST00000689168.2	38	0.36096	4.43377685547	1	0.020499	noncoding
ENST00000690715.2	123	0.40491	8.78765869141	1	0.614391	coding
ENST00000690613.1	62	0.32151	4.55511474609	1	0.0645942	noncoding
ENST00000685100.1	155	0.38433	5.62408447266	1	0.952093	coding
ENST00000702522.1	38	0.33771	4.43377685547	1	0.0181988	noncoding
ENST00000687667.2	155	0.38937	5.62408447266	1	0.956885	coding
ENST00000684992.1	155	0.33706	5.62408447266	1	0.883522	coding
ENST00000688372.1	47	0.31029	6.23614501953	1	0.0148996	noncoding
ENST00000702892.1	120	0.40239	7.86553955078	1	0.585493	coding
ENST00000691343.2	62	0.36676	4.55511474609	1	0.0850762	noncoding
ENST00000686661.1	99	0.3631	7.88006591797	1	0.189483	noncoding
ENST00000690225.2	120	0.41412	7.86553955078	1	0.634127	coding
ENST00000397713.6	155	0.32396	5.62408447266	1	0.85686	coding
ENST00000686520.1	120	0.34127	7.86553955078	1	0.32135	noncoding
ENST00000590353.1	180	0.44615	5.04168701172	-1	0.210377	noncoding
ENST00000591567.1	63	0.41418	7.73980712891	1	0.0589199	noncoding
ENST00000586515.5	24	0.37305	5.89544677734	1	0.00514938	noncoding
ENST00000592030.1	50	0.29924	8.52374267578	1	0.0162487	noncoding
ENST00000528438.5	197	0.39928	6.82574462891	1	0.994295	coding
ENST00000533530.5	174	0.44743	6.81866455078	-1	0.152018	noncoding
ENST00000392612.7	187	0.35771	5.96502685547	1	0.982873	coding
ENST00000392613.10	224	0.38243	5.97576904297	1	0.999036	coding
ENST00000613645.1	224	0.39411	5.97576904297	1	0.999311	coding
ENST00000488977.1	78	0.32175	5.79034423828	1	0.0797606	noncoding
ENST00000531420.1	29	0.34973	5.00250244141	1	0.00839764	noncoding
ENST00000532549.2	313	0.44534	9.52569580078	1	0.999992	coding
ENST00000680821.2	1888	0.43685	6.31622314453	1	1	coding
ENST00000447564.2	469	0.43519	8.62701416016	1	1	coding
ENST00000262765.10	1664	0.43633	6.25042724609	1	1	coding
ENST00000524722.1	508	0.4615	8.84918212891	1	1	coding
ENST00000374877.7	1031	0.44286	5.30352783203	1	1	coding
ENST00000397545.9	1143	0.43846	5.21014404297	1	1	coding
ENST00000572270.1	111	0.416	12.3893432617	-1	0.203557	noncoding
ENST00000269318.9	580	0.45217	4.64471435547	1	1	coding
ENST00000374876.4	479	0.45205	4.56976318359	1	1	coding
ENST00000574099.1	142	0.41233	12.2024536133	-1	0.21989	noncoding
ENST00000572083.5	195	0.42642	4.13934326172	1	0.999579	coding
ENST00000576241.1	212	0.42754	4.00994873047	-1	0.359361	noncoding
ENST00000574799.5	926	0.4381	6.26263427734	1	1	coding
ENST00000571028.1	72	0.46292	7.80657958984	1	0.158419	noncoding
ENST00000572253.5	251	0.40553	8.99957275391	1	0.999277	coding
ENST00000574933.1	24	0.42178	4.43426513672	1	0.0146917	noncoding
ENST00000455127.7	98	0.31617	9.39312744141	1	0.103718	noncoding
ENST00000538396.5	98	0.37892	9.39312744141	1	0.217627	noncoding
ENST00000573478.5	64	0.32019	9.86444091797	1	0.0357266	noncoding
ENST00000575061.2	119	0.35499	9.62310791016	1	0.320989	noncoding
ENST00000313056.10	320	0.33388	8.29913330078	1	0.999665	coding
ENST00000578586.1	118	0.29271	11.5903930664	1	0.110946	noncoding
ENST00000329197.9	332	0.41131	8.09442138672	1	0.999996	coding
ENST00000578287.1	125	0.3498	5.50799560547	1	0.648356	coding
ENST00000583897.5	61	0.4236	5.81781005859	1	0.0773409	noncoding
ENST00000580445.5	131	0.34856	11.6348266602	1	0.276073	noncoding
ENST00000579407.5	44	0.42946	11.8342895508	1	0.0443995	noncoding
ENST00000583445.5	117	0.4635	6.95050048828	-1	0.0708241	noncoding
ENST00000577495.5	26	0.4026	12.0028686523	1	0.0149039	noncoding
ENST00000579095.2	74	0.32397	9.30084228516	1	0.0478552	noncoding
ENST00000653651.1	43	0.37944	4.36907958984	1	0.0346271	noncoding
ENST00000578344.1	29	0.43898	7.81085205078	1	0.0104815	noncoding
ENST00000576606.7	76	0.36871	5.66204833984	1	0.109811	noncoding
ENST00000573355.3	60	0.38014	5.66424560547	1	0.0503478	noncoding
ENST00000575606.5	50	0.403	6.69818115234	1	0.0262198	noncoding
ENST00000317114.4	129	0.27327	7.69415283203	1	0.240224	noncoding
ENST00000574411.5	73	0.46041	5.15240478516	1	0.231661	noncoding
ENST00000701468.1	129	0.35502	7.69415283203	1	0.5	coding
ENST00000700825.1	29	0.44875	3.76678466797	1	0.037433	noncoding
ENST00000579509.1	87	0.35825	9.03118896484	1	0.107939	noncoding
ENST00000579332.1	50	0.3247	10.5188598633	1	0.0257138	noncoding
ENST00000638208.3	424	0.42524	9.23602294922	1	1	coding
ENST00000399070.3	424	0.36404	9.23602294922	1	0.999998	coding
ENST00000700899.1	66	0.39974	5.60174560547	1	0.0902983	noncoding
ENST00000639141.1	122	0.38731	9.80828857422	-1	0.152218	noncoding
ENST00000593122.5	58	0.38136	8.47442626953	1	0.0345069	noncoding
ENST00000591141.1	47	0.3959	8.06512451172	1	0.0209438	noncoding
ENST00000586741.1	47	0.36808	8.06512451172	1	0.0167067	noncoding
ENST00000426838.8	243	0.33921	8.24615478516	1	0.991801	coding
ENST00000649279.2	1597	0.36842	9.75885009766	1	1	coding
ENST00000677699.1	1540	0.36842	9.76312255859	1	1	coding
ENST00000678152.1	1597	0.36842	9.75885009766	1	1	coding
ENST00000677077.1	1597	0.36842	9.75885009766	1	1	coding
ENST00000677130.1	1597	0.36842	9.75885009766	1	1	coding
ENST00000354452.8	672	0.34775	6.66937255859	1	1	coding
ENST00000637923.2	456	0.2921	6.25482177734	1	1	coding
ENST00000635990.2	542	0.2921	6.91705322266	1	1	coding
ENST00000637239.2	589	0.29595	6.68328857422	1	1	coding
ENST00000637115.2	589	0.29595	6.68328857422	1	1	coding
ENST00000636751.2	542	0.29595	6.91705322266	1	1	coding
ENST00000570287.6	508	0.36746	6.18084716797	1	1	coding
ENST00000543082.5	626	0.42659	6.31182861328	1	1	coding
ENST00000562680.5	421	0.31357	6.83001708984	1	0.999999	coding
ENST00000630720.3	315	0.4233	6.63592529297	-1	0.56809	coding
ENST00000563760.5	204	0.36577	6.73541259766	1	0.990966	coding
ENST00000628689.2	188	0.44956	8.71539306641	-1	0.222966	noncoding
ENST00000565908.6	209	0.39292	8.98992919922	-1	0.221786	noncoding
ENST00000626595.2	221	0.43896	8.63140869141	-1	0.284453	noncoding
ENST00000578613.6	140	0.27379	10.0051879883	1	0.195906	noncoding
ENST00000578092.5	36	0.34467	6.00164794922	1	0.00883911	noncoding
ENST00000669527.1	51	0.362	9.49127197266	1	0.0258806	noncoding
ENST00000651044.1	96	0.31593	5.56719970703	1	0.196718	noncoding
ENST00000582452.1	54	0.31357	6.36895751953	1	0.0201064	noncoding
ENST00000584120.1	64	0.34261	8.80560302734	1	0.0344411	noncoding
ENST00000664503.1	36	0.34544	9.51910400391	1	0.0127547	noncoding
ENST00000655002.1	36	0.35184	9.51910400391	1	0.0130212	noncoding
ENST00000666531.1	39	0.32921	10.0719604492	1	0.0162266	noncoding
ENST00000651395.1	58	0.32494	5.59649658203	1	0.0315251	noncoding
ENST00000578803.1	87	0.31742	8.68182373047	1	0.0701933	noncoding
ENST00000668375.1	58	0.32575	5.59649658203	1	0.0315646	noncoding
ENST00000655528.1	36	0.33911	9.51910400391	1	0.0125508	noncoding
ENST00000658441.1	80	0.32314	8.95855712891	1	0.0573796	noncoding
ENST00000658647.1	79	0.32237	9.42559814453	1	0.0574015	noncoding
ENST00000680065.1	270	0.45734	5.40899658203	1	0.999994	coding
ENST00000613627.5	131	0.40799	5.76239013672	-1	0.0724656	noncoding
ENST00000353555.9	270	0.41832	5.40899658203	1	0.999989	coding
ENST00000166139.9	264	0.32915	6.36920166016	1	0.999121	coding
ENST00000592947.5	172	0.31385	9.89239501953	1	0.577226	coding
ENST00000588773.5	41	0.36602	4.58551025391	1	0.0235999	noncoding
ENST00000605925.3	41	0.37585	4.58551025391	1	0.0258783	noncoding
ENST00000409293.6	133	0.3954	9.23150634766	1	0.680901	coding
ENST00000469144.5	133	0.37658	5.56182861328	1	0.825493	coding
ENST00000590269.2	92	0.31913	9.47076416016	1	0.087674	noncoding
ENST00000532465.1	81	0.41036	4.40960693359	1	0.389274	noncoding
ENST00000325327.4	621	0.45766	5.49859619141	1	1	coding
ENST00000475819.1	51	0.32788	10.8779907227	1	0.0280739	noncoding
ENST00000611640.4	1131	0.47449	7.10906982422	1	1	coding
ENST00000159111.9	1097	0.47449	6.54742431641	1	1	coding
ENST00000624683.1	139	0.2729	6.03387451172	1	0.561904	coding
ENST00000588961.1	75	0.41992	7.72283935547	-1	0.0458516	noncoding
ENST00000588361.1	600	0.4498	7.81500244141	1	1	coding
ENST00000592159.1	55	0.4831	10.7048950195	-1	0.125479	noncoding
ENST00000252674.9	560	0.39288	8.74896240234	1	1	coding
ENST00000585588.1	156	0.43084	4.67364501953	-1	0.141309	noncoding
ENST00000480726.1	109	0.39652	10.5238647461	1	0.375274	noncoding
ENST00000707000.1	274	0.37789	8.88958740234	1	0.999383	coding
ENST00000403903.7	272	0.32304	9.33685302734	1	0.989286	coding
ENST00000403352.1	188	0.36189	9.65350341797	1	0.915211	coding
ENST00000356392.9	596	0.42439	9.10797119141	1	1	coding
ENST00000591179.5	536	0.43123	8.96417236328	1	1	coding
ENST00000586836.5	542	0.43054	8.88409423828	1	1	coding
ENST00000593281.1	61	0.45384	4.35235595703	-1	0.0361913	noncoding
ENST00000292433.4	224	0.32209	6.46160888672	1	0.990639	coding
ENST00000588173.1	224	0.32796	6.46160888672	1	0.992159	coding
ENST00000587086.3	220	0.40195	10.917175293	1	0.988081	coding
ENST00000591982.1	195	0.32079	11.1859741211	1	0.636261	coding
ENST00000590772.1	28	0.42644	12.1763305664	1	0.0194438	noncoding
ENST00000674001.1	1067	0.38503	9.56439208984	1	1	coding
ENST00000389282.8	833	0.42711	9.53887939453	1	1	coding
ENST00000545156.5	966	0.43021	9.57965087891	1	1	coding
ENST00000599910.6	969	0.43021	9.57965087891	1	1	coding
ENST00000643092.1	1700	0.43142	6.40667724609	1	1	coding
ENST00000648664.1	983	0.44351	9.33013916016	1	1	coding
ENST00000600632.1	80	0.41128	10.5508422852	1	0.171529	noncoding
ENST00000595214.2	256	0.43679	9.17852783203	1	0.9998	coding
ENST00000596159.1	133	0.38506	4.84893798828	-1	0.0707302	noncoding
ENST00000651564.2	1816	0.46613	5.82989501953	1	1	coding
ENST00000443236.7	1933	0.47459	6.15911865234	1	1	coding
ENST00000600235.5	152	0.28931	11.8904418945	1	0.169628	noncoding
ENST00000596224.5	79	0.37716	8.39971923828	1	0.0909429	noncoding
ENST00000594249.6	79	0.33521	8.39971923828	1	0.058904	noncoding
ENST00000597335.5	64	0.37234	12.8451538086	1	0.0269302	noncoding
ENST00000598547.5	61	0.42338	11.4678344727	1	0.0889209	noncoding
ENST00000682780.1	194	0.47831	4.93353271484	-1	0.314236	noncoding
ENST00000593420.5	79	0.35784	6.80657958984	1	0.0811493	noncoding
ENST00000602159.1	133	0.44362	6.90386962891	-1	0.0849554	noncoding
ENST00000222256.9	221	0.46542	4.85479736328	1	0.999889	coding
ENST00000464076.3	126	0.45337	4.32293701172	1	0.952197	coding
ENST00000515410.1	134	0.46758	9.59381103516	-1	0.175024	noncoding
ENST00000598375.5	173	0.32963	11.5366821289	1	0.485059	noncoding
ENST00000450195.6	180	0.40955	5.37237548828	1	0.995226	coding
ENST00000600997.5	191	0.29671	11.0923461914	1	0.464864	noncoding
ENST00000358607.11	202	0.4142	6.46795654297	1	0.997657	coding
ENST00000601736.1	67	0.42411	5.05303955078	1	0.156358	noncoding
ENST00000597371.1	214	0.38417	10.1591186523	1	0.981934	coding
ENST00000595490.1	58	0.39099	12.0028686523	-1	0.178538	noncoding
ENST00000595077.1	78	0.3305	5.82586669922	1	0.082009	noncoding
ENST00000338797.10	651	0.3648	5.57781982422	1	1	coding
ENST00000321949.13	635	0.3648	5.64996337891	1	1	coding
ENST00000594658.5	594	0.44415	5.48016357422	1	1	coding
ENST00000601916.1	393	0.39684	5.30548095703	1	1	coding
ENST00000591366.5	120	0.40465	9.51165771484	1	0.567713	coding
ENST00000586021.5	85	0.37343	6.02459716797	1	0.16118	noncoding
ENST00000588146.1	120	0.43348	9.45819091797	-1	0.134496	noncoding
ENST00000343769.6	621	0.41368	9.40484619141	1	1	coding
ENST00000592245.1	76	0.35665	7.83673095703	-1	0.0735899	noncoding
ENST00000592160.5	124	0.31512	9.69024658203	1	0.221705	noncoding
ENST00000589903.1	88	0.47152	10.1016235352	1	0.512086	coding
ENST00000310123.8	538	0.44689	7.28094482422	1	1	coding
ENST00000392225.7	495	0.41351	8.90667724609	1	1	coding
ENST00000587780.5	295	0.40691	6.29754638672	1	0.999992	coding
ENST00000593248.5	163	0.37751	6.48785400391	-1	0.11247	noncoding
ENST00000591633.2	262	0.38912	9.17108154297	1	0.999143	coding
ENST00000473160.6	197	0.34401	8.69573974609	1	0.932624	coding
ENST00000592346.1	22	0.38531	10.7178344727	1	0.0115223	noncoding
ENST00000222305.8	347	0.44371	4.97430419922	1	1	coding
ENST00000343550.9	280	0.42061	5.09576416016	1	0.999996	coding
ENST00000595068.5	339	0.45975	4.84881591797	1	1	coding
ENST00000594064.5	350	0.44038	5.37640380859	1	1	coding
ENST00000607959.5	225	0.32705	9.04779052734	1	0.953968	coding
ENST00000597671.5	58	0.39748	6.52874755859	1	0.0410375	noncoding
